1.726256165713360824e+00,9.388646448720083804e-01,9.250124601653437750e-01,9.036601909662244081e-01,8.810344027431578073e-01,8.713891046387868267e-01,8.682137904944554618e-01,8.669406974117424003e-01,8.663793494728407873e-01,8.660975256993931337e-01,8.659432743277718503e-01,8.658539208525689590e-01,8.657968240745780308e-01,8.657587882397912438e-01,8.657310549801984223e-01,8.657093956868792128e-01,8.656935615066185807e-01,8.656823728939595508e-01,8.656737852339896344e-01,8.656670284185291608e-01,8.656614358185844571e-01
1.697012897737616655e+00,9.400910869958182259e-01,9.218606118883438949e-01,8.934783077602806989e-01,8.777948120354504002e-01,8.716468928302995023e-01,8.690086846753812821e-01,8.678911228178470827e-01,8.673802410590922829e-01,8.671614017295459220e-01,8.670601544507058334e-01,8.670063769110704088e-01,8.669697458491290032e-01,8.669428128712399761e-01,8.669254624391588004e-01,8.669119797239751568e-01,8.668997359938098723e-01,8.668877075261627319e-01,8.668764986582752075e-01,8.668679018485836441e-01,8.668625333943877909e-01
1.707259500816428410e+00,9.392742170716409378e-01,9.216960961933912122e-01,8.910395602673131243e-01,8.775391828345833201e-01,8.721892035931391174e-01,8.696844907696311688e-01,8.684761345051723591e-01,8.678005186980124464e-01,8.674632065715890405e-01,8.672652325994396616e-01,8.671377928854646644e-01,8.670403874234815511e-01,8.669750338129326162e-01,8.669321455956203737e-01,8.669017176114905965e-01,8.668773275107611864e-01,8.668500266704920465e-01,8.667999570390448882e-01,8.667481444049162098e-01,8.667385037562427286e-01
1.703484795161128940e+00,9.387873310160576024e-01,9.132017647178001241e-01,8.864034227795285492e-01,8.763010301508312727e-01,8.718344055149684912e-01,8.697324172891094385e-01,8.687453685054781216e-01,8.682324589247184532e-01,8.679195877806006321e-01,8.676901455783291306e-01,8.674996430683986626e-01,8.673389292048034882e-01,8.672037829300688339e-01,8.670883375752853617e-01,8.669896177995241038e-01,8.669048109731606333e-01,8.668316062753068652e-01,8.667717502971291621e-01,8.667263350342644390e-01,8.666916571155629523e-01
1.691477575242006148e+00,9.394159446472261088e-01,9.195137369083776768e-01,8.909438356889668453e-01,8.808764353060491992e-01,8.756286044889154407e-01,8.723011656636810995e-01,8.705703094826454658e-01,8.697244828838883723e-01,8.692827717683134781e-01,8.690398560062816413e-01,8.688878562261610483e-01,8.687624244557522468e-01,8.686464241108122764e-01,8.685657004704695483e-01,8.685053543565320888e-01,8.684568316167449176e-01,8.684148255090360369e-01,8.683768859929575923e-01,8.683421456086920509e-01,8.683102258432584541e-01
2.244204795167516142e+00,9.329249080057085974e-01,8.956538377934327722e-01,8.635600839180865851e-01,8.494627648459025515e-01,8.401903782434213541e-01,8.342468912617467813e-01,8.307245816782191650e-01,8.285933310270182650e-01,8.272162069806296980e-01,8.263033726823398872e-01,8.256656444054967237e-01,8.252077129271374600e-01,8.248753484670842129e-01,8.246221315446881084e-01,8.244230105182536184e-01,8.242609611660194346e-01,8.241237362121733856e-01,8.240059307525775534e-01,8.239048537577277065e-01,8.238171170800235865e-01
2.216968931894419903e+00,9.338079094869576879e-01,8.914951375094410935e-01,8.561632413312419976e-01,8.444493071243021065e-01,8.386513869869254290e-01,8.348386215738385907e-01,8.321235315114425823e-01,8.301047718762124550e-01,8.285512575745743735e-01,8.273377089183295841e-01,8.263682320936303061e-01,8.255827584911883399e-01,8.249435071165677202e-01,8.244076613766910810e-01,8.239356436421318985e-01,8.234990458062305674e-01,8.231060504946293710e-01,8.227749171509169956e-01,8.225046864500203947e-01,8.222812301414508251e-01
2.190004036166275814e+00,9.333969276178422092e-01,8.894614601677298671e-01,8.586038920514224015e-01,8.439032702917637074e-01,8.353305004146422963e-01,8.306025494327720082e-01,8.279195020287168916e-01,8.262941129024147235e-01,8.252382944845709778e-01,8.245016045071759114e-01,8.239674429479497686e-01,8.235584417920792655e-01,8.232219759252062952e-01,8.229233785920659905e-01,8.226390211788130458e-01,8.223610344234273395e-01,8.220979025742378710e-01,8.218589624709931041e-01,8.216491795051245051e-01,8.214699158428069303e-01
2.225923577036185375e+00,9.321640399705767299e-01,8.873724608634483424e-01,8.616896618731344493e-01,8.521674643139169891e-01,8.462937731379923667e-01,8.421756576673034012e-01,8.391356082749287237e-01,8.368296075496435282e-01,8.350656591801189910e-01,8.336807709924602960e-01,8.325613320856142252e-01,8.316186008159831555e-01,8.307915273707044967e-01,8.300394098065507764e-01,8.293446264203203633e-01,8.287003787532852828e-01,8.281075120799197276e-01,8.275713266243160948e-01,8.270942735593650452e-01,8.266741296408822715e-01
2.196328088785130639e+00,9.328086541742468540e-01,8.952534721410317919e-01,8.606387754396171985e-01,8.494554040611315138e-01,8.438209023958288535e-01,8.393562624261371452e-01,8.359271220336772501e-01,8.335355765347984836e-01,8.318927437900920374e-01,8.306602561717858491e-01,8.296295910354806180e-01,8.286835012695173974e-01,8.277774715104418979e-01,8.269102859312220666e-01,8.261393814395278090e-01,8.254820281625527834e-01,8.249236638852444070e-01,8.244493799126317857e-01,8.240446860297722109e-01,8.236918661333260117e-01
