3.751331984879964665e+00,2.541776972314182537e+00,1.114688247681169031e+00,9.626360816772248086e-01,9.334350146570284945e-01,9.171090846760253656e-01,9.035249588912828145e-01,8.921108103461152794e-01,8.823235732190592984e-01,8.736998407495008001e-01,8.659730750326247728e-01,8.589166879813370237e-01,8.523611165958117075e-01,8.461662761781775233e-01,8.403170088749296607e-01,8.349578237851992268e-01,8.302256761738381341e-01,8.261382304549181876e-01,8.226370257550069676e-01,8.196411176240432361e-01,8.170670156895356584e-01,8.148383450995069222e-01,8.128912955110447758e-01,8.111752716791941209e-01,8.096508475815067385e-01,8.082872013644019082e-01,8.070599577574232297e-01,8.059495842032745605e-01,8.049402350726762023e-01,8.040189132172985698e-01,8.031748501640872950e-01,8.023990391894259000e-01,8.016838783838640126e-01,8.010228950592918062e-01,8.004105315548178945e-01,7.998419779729254442e-01,7.993130410123594487e-01,7.988200406259008401e-01,7.983597281292331704e-01,7.979292208404917819e-01,7.975259494611828259e-01,7.971476152930181414e-01,7.967921550735838077e-01,7.964577117462219302e-01,7.961426098879861302e-01,7.958453348303586861e-01,7.955645147420919994e-01,7.952989051195090697e-01,7.950473752607224442e-01,7.948088963974713206e-01,7.945825312301290078e-01,7.943674246644707448e-01,7.941627955880183887e-01,7.939679295529650238e-01,7.937821722546515302e-01,7.936049237113730337e-01,7.934356330644359856e-01,7.932737939279224104e-01,7.931189402262892596e-01,7.929706424652405161e-01,7.928285043876003302e-01
3.751110446933461517e+00,2.533822406715083631e+00,1.098804039949790257e+00,9.608870683643199184e-01,9.335967054034867152e-01,9.182391113099582780e-01,9.053656345672433936e-01,8.941127773078979546e-01,8.842185627409595572e-01,8.753312181997737751e-01,8.672152211199154470e-01,8.597366787064265603e-01,8.528409750521429578e-01,8.464211071476359649e-01,8.403681764574677526e-01,8.346863050111410498e-01,8.294967213928460259e-01,8.249395044601313121e-01,8.210631345417449545e-01,8.178115714900147104e-01,8.150814982986337442e-01,8.127697856103441865e-01,8.107912580304609262e-01,8.090800309834752513e-01,8.075858936137316757e-01,8.062703651856824028e-01,8.051035780903833539e-01,8.040620179560930003e-01,8.031269171827409847e-01,8.022831080711280149e-01,8.015181934039362632e-01,8.008219372339417941e-01,8.001858103850476578e-01,7.996026463813339369e-01,7.990663775009154701e-01,7.985718298962533046e-01,7.981145628984435136e-01,7.976907418074192790e-01,7.972970363519967796e-01,7.969305390237908515e-01,7.965886989302820576e-01,7.962692678581337891e-01,7.959702560085534229e-01,7.956898954421179893e-01,7.954266097052740125e-01,7.951789884421383015e-01,7.949457660497003531e-01,7.947258036310641538e-01,7.945180736539363409e-01,7.943216468405346342e-01,7.941356809082547041e-01,7.939594108537256778e-01,7.937921405307885037e-01,7.936332353188946254e-01,7.934821157150681037e-01,7.933382517119405009e-01,7.932011578479868374e-01,7.930703888352029773e-01,7.929455356849690606e-01,7.928262222655126923e-01,7.927121022347514145e-01
3.752737417882311188e+00,2.444991934764321861e+00,1.035429819735263823e+00,9.474125523517084035e-01,9.276059253449365771e-01,9.138898232779928410e-01,9.008284909181482059e-01,8.889706243835251431e-01,8.786604592140591086e-01,8.696322012395043544e-01,8.616421718060536250e-01,8.545570601761651730e-01,8.482019082126895926e-01,8.423767670504496152e-01,8.369595240573546313e-01,8.319340712340730359e-01,8.273568636715042945e-01,8.233010846068472555e-01,8.197961382290533949e-01,8.168046976077446564e-01,8.142503585767491003e-01,8.120528717425690157e-01,8.101444814046012688e-01,8.084721231794806950e-01,8.069948458611685416e-01,8.056807848108549219e-01,8.045047774836117105e-01,8.034466516429620286e-01,8.024900136457362443e-01,8.016213809506791410e-01,8.008295497532698093e-01,8.001051254462075990e-01,7.994401679365668034e-01,7.988279194515705006e-01,7.982625925935562528e-01,7.977392031215387869e-01,7.972534364678177665e-01,7.968015400902920264e-01,7.963802358914902069e-01,7.959866484191701064e-01,7.956182456118147117e-01,7.952727896064176738e-01,7.949482956789271082e-01,7.946429978010614015e-01,7.943553196114833126e-01,7.940838498416200597e-01,7.938273214252223875e-01,7.935845936690495428e-01,7.933546369792335851e-01,7.931365197308921644e-01,7.929293969427216870e-01,7.927325004777063810e-01,7.925451305388827583e-01,7.923666482677736989e-01,7.921964692845882006e-01,7.920340580350365700e-01,7.918789228298347416e-01,7.917306114805332529e-01,7.915887074499333709e-01,7.914528264475876318e-01,7.913226134111489563e-01
3.751790828308162684e+00,2.888640876567014626e+00,1.332706821701311384e+00,9.895759561188967046e-01,9.433666340323627608e-01,9.228935654463897853e-01,9.088187043765446615e-01,8.973360129273053598e-01,8.870131676445900393e-01,8.772872527170126888e-01,8.683616488412272405e-01,8.603488620226461547e-01,8.530419415989205500e-01,8.461599621626524348e-01,8.396177872173015144e-01,8.335877278384935529e-01,8.282838464672799272e-01,8.237838703212008173e-01,8.200263758141017600e-01,8.168871938735418059e-01,8.142413139312694170e-01,8.119862470778005381e-01,8.100434420262425661e-01,8.083534198779279700e-01,8.068707582221800179e-01,8.055602614553759588e-01,8.043942458571469167e-01,8.033506346527642394e-01,8.024116060963766284e-01,8.015626168426716047e-01,8.007916834347270640e-01,8.000888448018647070e-01,7.994457542652427806e-01,7.988553659350129399e-01,7.983116910306334857e-01,7.978096067191972063e-01,7.973447048591340014e-01,7.969131713630834835e-01,7.965116892527225323e-01,7.961373601834493829e-01,7.957876404690753525e-01,7.954602885678063728e-01,7.951533216895114720e-01,7.948649797120490579e-01,7.945936949949916617e-01,7.943380669843611575e-01,7.940968407355564196e-01,7.938688886611789952e-01,7.936531949491850702e-01,7.934488422046489520e-01,7.932549999528600848e-01,7.930709147080564625e-01,7.928959013649929943e-01,7.927293357128615270e-01,7.925706479051704001e-01,7.924193167468304155e-01,7.922748646822269647e-01,7.921368533865329464e-01,7.920048798777322707e-01,7.918785730794218880e-01,7.917575907749233588e-01
3.751706850032244134e+00,2.671655462350557286e+00,1.214935058959810910e+00,9.776932160636125912e-01,9.384649338392320184e-01,9.192484626240230439e-01,9.049246066108980191e-01,8.930053017917471969e-01,8.830436595519700615e-01,8.747465228061019893e-01,8.676195907525252604e-01,8.611612480196356723e-01,8.550674145851925312e-01,8.492277705383367570e-01,8.436086448073742972e-01,8.382100956084275190e-01,8.331245022494476737e-01,8.284935323770554749e-01,8.243954669257833601e-01,8.208283293780916923e-01,8.177479971652356072e-01,8.150922522693118122e-01,8.127945394114808320e-01,8.107937627189322205e-01,8.090387028891912191e-01,8.074881988405011590e-01,8.061095494503338621e-01,8.048766616430232945e-01,8.037684922534735765e-01,8.027678650194395304e-01,8.018605997196137647e-01,8.010348714770560985e-01,8.002807336081941836e-01,7.995897563132541297e-01,7.989547483839785080e-01,7.983695394649600319e-01,7.978288073375022771e-01,7.973279393016322603e-01,7.968629198182233253e-01,7.964302386730222061e-01,7.960268153800574842e-01,7.956499365714437833e-01,7.952972038635914842e-01,7.949664902366664343e-01,7.946559033741683598e-01,7.943637547222159867e-01,7.940885332703226940e-01,7.938288832454588606e-01,7.935835850618987442e-01,7.933515389898545545e-01,7.931317511028650458e-01,7.929233211422549443e-01,7.927254320004853971e-01,7.925373405767884849e-01,7.923583698004442732e-01,7.921879016512619609e-01,7.920253710347802123e-01,7.918702603925998895e-01,7.917220949470863411e-01,7.915804384952256356e-01,7.914448896792880550e-01
3.751332189665935957e+00,2.542527671205941697e+00,1.084851932125626695e+00,9.566444419049846548e-01,9.329238621095349293e-01,9.206437206830103692e-01,9.084615782010599938e-01,8.944350958926019501e-01,8.820059601428897889e-01,8.720924456706116157e-01,8.636965240698969426e-01,8.561501371702907592e-01,8.491464692352150845e-01,8.425405426150669452e-01,8.362788744066229629e-01,8.303606416970579218e-01,8.248068112052731049e-01,8.196456039635487967e-01,8.149061662227284897e-01,8.106199456640487133e-01,8.068072187783698057e-01,8.034582372271746875e-01,8.005339450282937808e-01,7.979802485771251286e-01,7.957412806886091650e-01,7.937667659260478903e-01,7.920144830423078153e-01,7.904500421391984499e-01,7.890456620237628060e-01,7.877788194337270733e-01,7.866310906756325272e-01,7.855872455184863545e-01,7.846345616725614036e-01,7.837623095314951716e-01,7.829613625003545296e-01,7.822238988720324748e-01,7.815431707105119363e-01,7.809133223250998013e-01,7.803292459443335050e-01,7.797864656746674727e-01,7.792810432383133756e-01,7.788095006740803905e-01,7.783687563888246341e-01,7.779560718190523527e-01,7.775690066032980852e-01,7.772053806431258316e-01,7.768632417893409636e-01,7.765408381616959455e-01,7.762365943173610283e-01,7.759490906419295175e-01,7.756770454586968677e-01,7.754192994463426913e-01,7.751748020286541863e-01,7.749425994576339960e-01,7.747218243570430651e-01,7.745116865300094577e-01,7.743114648639491948e-01,7.741205001902955463e-01,7.739381889766336897e-01,7.737639777456778445e-01,7.735973581297708179e-01
3.751110178987082211e+00,2.427747525023905339e+00,1.018575635798223411e+00,9.440720637263699810e-01,9.275889462013540143e-01,9.152737416352668687e-01,9.025172357563990833e-01,8.911053294659448953e-01,8.810073444839630064e-01,8.717592974938039863e-01,8.633932590746836722e-01,8.557481732789057327e-01,8.485007134530128114e-01,8.414574494579644126e-01,8.346841947933014705e-01,8.283415068732560282e-01,8.225241665152813741e-01,8.172813451816757224e-01,8.126471941501894891e-01,8.086213796303274304e-01,8.051585643712944051e-01,8.021842748567584724e-01,7.996174437027465665e-01,7.973848710834784415e-01,7.954262198309561827e-01,7.936936504740388365e-01,7.921496220681260025e-01,7.907645594935315270e-01,7.895149270586987456e-01,7.883817671098153346e-01,7.873496219330945456e-01,7.864057414167494597e-01,7.855394967538916751e-01,7.847419417516725559e-01,7.840054804661835686e-01,7.833236122512182709e-01,7.826907338841491146e-01,7.821019843123072635e-01,7.815531216056488262e-01,7.810404245083772956e-01,7.805606129589826025e-01,7.801107833628873056e-01,7.796883554306138775e-01,7.792910281532052785e-01,7.789167430528646241e-01,7.785636532729475201e-01,7.782300973940515787e-01,7.779145771080825389e-01,7.776157380688980547e-01,7.773323533806877350e-01,7.770633092943737275e-01,7.768075927661899360e-01,7.765642805974001250e-01,7.763325299245619204e-01,7.761115698693369369e-01,7.759006941882661268e-01,7.756992547881097488e-01,7.755066559927763503e-01,7.753223494646108716e-01,7.751458296966879935e-01,7.749766300043611222e-01
3.752736929135556565e+00,2.533313069014847763e+00,1.124296392450551574e+00,9.640410620209540760e-01,9.347942298956850582e-01,9.190797181706306107e-01,9.061547320205411982e-01,8.950509238100530229e-01,8.851201299847516468e-01,8.755289714843983440e-01,8.664395047417234874e-01,8.582149814731558912e-01,8.506281270825251095e-01,8.432763684679150940e-01,8.360396960757463525e-01,8.291156103716380565e-01,8.227716651959856575e-01,8.171501152793583245e-01,8.122612595909410871e-01,8.080537941430024906e-01,8.044531583872638336e-01,8.013728430847967266e-01,7.987255624296955014e-01,7.964334880348359347e-01,7.944324931010451341e-01,7.926716512602409725e-01,7.911109023938976970e-01,7.897185856420161354e-01,7.884694111450306631e-01,7.873429307220076723e-01,7.863224156185489866e-01,7.853940338390266174e-01,7.845462407486281098e-01,7.837693209341310974e-01,7.830550383880318099e-01,7.823963654608180329e-01,7.817872700578319956e-01,7.812225466103622784e-01,7.806976804400594938e-01,7.802087379401847489e-01,7.797522769542896137e-01,7.793252731228785812e-01,7.789250589722422902e-01,7.785492732554705198e-01,7.781958186026990409e-01,7.778628259496355168e-01,7.775486245274255692e-01,7.772517164389403099e-01,7.769707550350359870e-01,7.767045264525000992e-01,7.764519337928658116e-01,7.762119835151373159e-01,7.759837736909607209e-01,7.757664838318545364e-01,7.755593660477890783e-01,7.753617373369675603e-01,7.751729728399205932e-01,7.749924999183753771e-01,7.748197929419110563e-01,7.746543686840543508e-01,7.744957822449102247e-01
3.751790347501459344e+00,2.651928670346318295e+00,1.196207865896923517e+00,9.743431275732964414e-01,9.376103664796967552e-01,9.185236651270483055e-01,9.035990211476907508e-01,8.917456666799964404e-01,8.820358831940585675e-01,8.735942552354202251e-01,8.658583672946210674e-01,8.584304823393530404e-01,8.511618438889104743e-01,8.441291283970582260e-01,8.375150542396313513e-01,8.314339248782997016e-01,8.258532597516876628e-01,8.206974130753267316e-01,8.159470431543575097e-01,8.116394705888241301e-01,8.078131696524480931e-01,8.044661578994480866e-01,8.015562082720398829e-01,7.990223750503905320e-01,7.968033188907691633e-01,7.948457500839188894e-01,7.931061696280627960e-01,7.915498098241953162e-01,7.901489098028811053e-01,7.888811315816883774e-01,7.877283079832702040e-01,7.866755014630001375e-01,7.857103044524553770e-01,7.848223161050204011e-01,7.840027459468449367e-01,7.832441093266824250e-01,7.825399902208769465e-01,7.818848542906428056e-01,7.812739000362892705e-01,7.807029392405253621e-01,7.801683001957759878e-01,7.796667488295120352e-01,7.791954240055946057e-01,7.787517841335351854e-01,7.783335628547660701e-01,7.779387320571578002e-01,7.775654708379658997e-01,7.772121393202504613e-01,7.768772564494119681e-01,7.765594810699117945e-01,7.762575957186930165e-01,7.759704926796762159e-01,7.756971619293139275e-01,7.754366806714233507e-01,7.751882042141119422e-01,7.749509579854547692e-01,7.747242305199297796e-01,7.745073672762103900e-01,7.742997651701304385e-01,7.741008677255485360e-01,7.739101607612882683e-01
3.751706862058758585e+00,2.462414323840280694e+00,1.073145283220761970e+00,9.556393554190100170e-01,9.313233744554264559e-01,9.165180184706233080e-01,9.035617447172962224e-01,8.922935393537007043e-01,8.821297220026008690e-01,8.727649283642401334e-01,8.642122677480007509e-01,8.563052292825650280e-01,8.489157674893657024e-01,8.420129366519909508e-01,8.355627050260879818e-01,8.295371264711326464e-01,8.239438484069547819e-01,8.187878547577891464e-01,8.140652862349493368e-01,8.097895672773227638e-01,8.059808540531877563e-01,8.026380418136599415e-01,7.997294434791601958e-01,7.972023691110592392e-01,7.949981658887996794e-01,7.930628191202373500e-01,7.913510811163130265e-01,7.898265519216408626e-01,7.884602520113058732e-01,7.872290060502380449e-01,7.861140828055687146e-01,7.851001562636971132e-01,7.841745365131280732e-01,7.833266022952963814e-01,7.825473786556987887e-01,7.818292182859718498e-01,7.811655574847953254e-01,7.805507265024040908e-01,7.799798001016187143e-01,7.794484782993236216e-01,7.789529900816362096e-01,7.784900148467975844e-01,7.780566177065375566e-01,7.776501957552577338e-01,7.772684331198022045e-01,7.769092631135001703e-01,7.765708361931572545e-01,7.762514926959603878e-01,7.759497395422934041e-01,7.756642302495562191e-01,7.753937477248292742e-01,7.751371894002895280e-01,7.748935543514327007e-01,7.746619320992882418e-01,7.744414928473910553e-01,7.742314789448293544e-01,7.740311974001067297e-01,7.738400132982182766e-01,7.736573439963373433e-01,7.734826539926772382e-01,7.733154503790875545e-01
