3.582594404131493437e+00,2.061649314920215748e+00,8.690516189796877455e-01,7.629918343000661185e-01,7.396298664196639949e-01,7.252614795970424577e-01,7.130523496953974361e-01,7.027181117326152249e-01,6.936726463275592058e-01,6.852185781963164857e-01,6.769610150730482889e-01,6.688398715229859626e-01,6.609260338461033779e-01,6.532516661786306189e-01,6.458105787831892597e-01,6.385233751813396141e-01,6.312972756326741264e-01,6.240675481196240604e-01,6.167950332358804744e-01,6.095317304664856772e-01,6.023755200872557003e-01,5.954499438429128322e-01,5.888750214775289038e-01,5.827322479537166977e-01,5.770712097804776564e-01,5.719033692546238168e-01,5.672115790812392033e-01,5.629667291295884501e-01,5.591257502445318162e-01,5.556428665219844687e-01,5.524753148314487383e-01
3.580654427510218785e+00,2.049335874877027841e+00,8.608038856587094667e-01,7.613191497163295240e-01,7.392275302620636701e-01,7.253502937259086458e-01,7.135359995823576940e-01,7.035537496804795676e-01,6.948156407044469018e-01,6.866656933091407344e-01,6.787006322909775458e-01,6.707745815813813683e-01,6.628754097368656506e-01,6.550804842993045440e-01,6.474506266935725618e-01,6.399946820022515137e-01,6.326529823664623908e-01,6.253593371581420701e-01,6.180704790047869546e-01,6.108067207785830011e-01,6.036233807700820408e-01,5.966294897087316418e-01,5.899398837430026576e-01,5.836639675736569055e-01,5.778664940510267467e-01,5.725684835061135569e-01,5.677610374382285885e-01,5.634141973478864474e-01,5.594868599606244164e-01,5.559318025099514449e-01,5.527066763449560716e-01
3.581676579137222038e+00,2.015974042865507077e+00,8.489082902699959243e-01,7.572915859217590473e-01,7.363834713306908197e-01,7.221802813909762309e-01,7.101955709207791179e-01,7.003508582681615691e-01,6.916670779439303418e-01,6.835255767964033558e-01,6.756597857797767004e-01,6.679890901938243530e-01,6.604882457691715336e-01,6.531705430811358681e-01,6.459852266216675742e-01,6.388169582010168046e-01,6.315971412459472356e-01,6.243211856843469132e-01,6.170178281196174730e-01,6.097304508733469852e-01,6.025467759481077934e-01,5.955775787431966117e-01,5.889276846728371817e-01,5.826921230261884466e-01,5.769324312477023264e-01,5.716665667384464022e-01,5.668970334215347462e-01,5.625856856825586227e-01,5.586857010195125373e-01,5.551576566454993200e-01,5.519534264873402485e-01
3.582310156613621732e+00,2.113094270740974778e+00,8.940747590698197023e-01,7.676667790466382701e-01,7.409539757474659094e-01,7.255675737494510225e-01,7.132530795377175492e-01,7.026726874971410686e-01,6.933180298858609980e-01,6.848967244649331043e-01,6.770934558919813329e-01,6.695999117617764673e-01,6.621503805671455911e-01,6.545882694074184327e-01,6.469547861071914818e-01,6.393710508726109243e-01,6.319167550384074961e-01,6.245843076690296147e-01,6.173351943768099481e-01,6.101579398911493035e-01,6.030888724355956132e-01,5.962112141830270273e-01,5.896270824948325329e-01,5.834292853194301687e-01,5.776851874255708452e-01,5.724246707878917206e-01,5.676441204003854768e-01,5.633168153136828282e-01,5.593999154383384464e-01,5.558493934794431768e-01,5.526241833401970283e-01
3.580587643589187685e+00,2.097903393058415666e+00,8.850855080938639929e-01,7.650921444173539587e-01,7.391112396315416833e-01,7.237430599616395677e-01,7.116745087263884884e-01,7.014719196085342778e-01,6.921963489020078741e-01,6.836441257596913568e-01,6.757347882237233483e-01,6.681762654780808441e-01,6.607034449961782796e-01,6.531969731580405947e-01,6.456906710523888648e-01,6.382085039382755509e-01,6.307501577507290680e-01,6.232975019821819229e-01,6.158649293524757207e-01,6.085190812448475484e-01,6.013450558565031079e-01,5.944467445158182484e-01,5.879129913627079151e-01,5.818129749305286369e-01,5.761886131640225894e-01,5.710518003405100629e-01,5.663841319946423258e-01,5.621566294878316272e-01,5.583231383144738880e-01,5.548428465210085703e-01,5.516767309541500408e-01
3.582594710107730229e+00,1.973950133907139470e+00,8.355726650628845231e-01,7.557674133797174232e-01,7.359384375109189191e-01,7.225974649430534358e-01,7.113115194789815243e-01,7.016015474790622264e-01,6.927887933210878924e-01,6.843909321379951782e-01,6.761818803142243262e-01,6.680601273202463330e-01,6.600084888590183052e-01,6.520569508001183845e-01,6.442101174655938678e-01,6.363836982078291404e-01,6.284597574665047315e-01,6.203657732973130168e-01,6.121213596830882286e-01,6.038554233010530181e-01,5.956987462891375484e-01,5.877929602199017944e-01,5.802509600731737827e-01,5.731608073417323590e-01,5.665832400211598952e-01,5.605332923433993253e-01,5.549970699097934723e-01,5.499599048686159009e-01,5.453824159423402707e-01,5.412169874534626945e-01,5.374209247260143263e-01
3.580654347827849193e+00,1.986754477615313430e+00,8.341627042637838052e-01,7.553117224389180873e-01,7.371032594620292588e-01,7.240048993324429416e-01,7.117722481032989768e-01,7.014316610437055788e-01,6.924544672506846021e-01,6.840962967026497088e-01,6.760096722693501592e-01,6.680601502436371852e-01,6.601616076241386688e-01,6.523051433951919664e-01,6.444544699104229890e-01,6.365860359578331407e-01,6.286643766729348437e-01,6.206785624640088761e-01,6.126300665608964691e-01,6.045845894352368521e-01,5.966207339027950196e-01,5.888424959275198045e-01,5.813533585154109229e-01,5.742662680126614516e-01,5.676463205249360211e-01,5.615344707900316035e-01,5.559434412664342462e-01,5.508564213523844399e-01,5.462368013377927323e-01,5.420378022195954104e-01,5.382164559066870968e-01
3.581678476511521048e+00,2.079652402467841554e+00,8.747583502489055807e-01,7.628204228819480681e-01,7.383031386443440480e-01,7.229068524677806362e-01,7.104298088746361373e-01,7.002072256661823202e-01,6.911290601139929990e-01,6.826556333634192786e-01,6.745943418154206617e-01,6.667880454133502388e-01,6.590323425588687778e-01,6.512078412136660388e-01,6.432883226088035311e-01,6.352860314840269584e-01,6.272368765849175576e-01,6.191493583847300641e-01,6.110329096739027799e-01,6.029330275862117006e-01,5.949420143315915510e-01,5.871674451210974199e-01,5.797192775234660811e-01,5.726917460469788113e-01,5.661387904491415046e-01,5.600958627723290340e-01,5.545704442201497830e-01,5.495393915199334733e-01,5.449676515097165996e-01,5.408111017016393740e-01,5.370238960484741142e-01
3.582309903021329678e+00,2.096107550710133882e+00,8.964294206141012467e-01,7.690509953686149869e-01,7.414013393915689365e-01,7.249127281083712626e-01,7.118619807780141029e-01,7.013470148931170156e-01,6.922440368159648028e-01,6.837677824345624877e-01,6.755832840610925816e-01,6.675774266898456544e-01,6.597111160017026243e-01,6.519833396674596937e-01,6.443055267029386135e-01,6.365558299663403030e-01,6.286505712118257705e-01,6.205838347849386150e-01,6.123941925305770306e-01,6.041577174659896743e-01,5.959812436538504121e-01,5.880165792497886734e-01,5.803982643389260510e-01,5.732156792826810232e-01,5.665369747468517181e-01,5.604042268216161693e-01,5.548094690669683748e-01,5.497315858299038904e-01,5.451231769254420989e-01,5.409456233781337886e-01,5.371464750303136526e-01
3.580585655602708695e+00,2.056339777186337425e+00,8.675263282331325820e-01,7.633143354253034696e-01,7.394816765493066324e-01,7.244370272955313883e-01,7.113990842138669946e-01,7.002983750772572291e-01,6.905914186289170420e-01,6.817859114792763631e-01,6.736516941266884606e-01,6.658694773237742170e-01,6.581759601988522723e-01,6.505052020796053824e-01,6.428770478544268974e-01,6.352903161945208099e-01,6.276931614527184733e-01,6.199992669131546563e-01,6.121796768039370340e-01,6.042671890274869950e-01,5.963567663225348703e-01,5.885841738251355038e-01,5.810852612382966242e-01,5.739779675095900702e-01,5.673379161255436287e-01,5.612110039199615930e-01,5.555981255708800637e-01,5.504829842585632349e-01,5.458301712987889687e-01,5.415985021999561999e-01,5.377452718696146272e-01
3.582595687060692757e+00,1.998265325229941825e+00,8.390429822969777129e-01,7.562111791198729005e-01,7.364724343663644479e-01,7.229346251313498728e-01,7.110855971293214006e-01,7.011236843977082245e-01,6.924550536760045727e-01,6.843527467565910793e-01,6.764266048071483350e-01,6.685065836433501385e-01,6.605534584498053974e-01,6.525305569473504042e-01,6.443877950347530748e-01,6.361077564992112521e-01,6.276771282839692656e-01,6.191083201316477380e-01,6.104159596607369176e-01,6.016842711182859293e-01,5.930260489815887270e-01,5.845542016653366701e-01,5.764036951293836086e-01,5.686617698947191712e-01,5.614162113523742947e-01,5.547142862025564725e-01,5.485612851384055189e-01,5.429437186320609232e-01,5.378278670565044273e-01,5.331707789264618080e-01,5.289238342928981318e-01
3.580652463700652710e+00,2.104274399530319251e+00,8.940012008889853812e-01,7.677352748973880203e-01,7.412842921542216468e-01,7.253221258705534469e-01,7.126721993466044180e-01,7.023546167234183679e-01,6.932638371494591611e-01,6.848011167806248300e-01,6.766692842255783713e-01,6.686429826441714352e-01,6.605173557435752851e-01,6.522417845165252581e-01,6.439414597019536002e-01,6.357323001695498466e-01,6.275632232289884982e-01,6.193373040438389099e-01,6.109852166466229750e-01,6.025249985243700257e-01,5.940426420881819158e-01,5.856617296819255358e-01,5.775388128370618768e-01,5.698061402292430300e-01,5.625596979759013294e-01,5.558543537305834503e-01,5.496961744320354448e-01,5.440664082859987261e-01,5.389376607111123763e-01,5.342634242956323387e-01,5.300006472337183139e-01
3.581677787187748319e+00,1.993570350519007439e+00,8.385958023565122099e-01,7.549415245763920757e-01,7.350481031740825344e-01,7.212864106183255464e-01,7.094442319013629650e-01,6.994739249571897410e-01,6.905267023480899935e-01,6.820721703642927958e-01,6.739249980620007907e-01,6.659152078545007569e-01,6.579010776975444674e-01,6.499013617766926654e-01,6.419405350493133655e-01,6.339360648879978077e-01,6.257902988820682744e-01,6.174398394136092483e-01,6.088920070230091630e-01,6.002345414860723594e-01,5.916035564952301096e-01,5.831542531425835119e-01,5.750322184680954907e-01,5.673477891659266525e-01,5.601708192102038408e-01,5.535386395798046477e-01,5.474567680021316107e-01,5.418971078614894799e-01,5.368296053771541843e-01,5.322110312425588630e-01,5.280024539098736591e-01
3.582310454031884639e+00,1.994320176629729380e+00,8.396341218298511988e-01,7.553521479220152157e-01,7.348120163362410473e-01,7.203875434053568227e-01,7.080868177621496562e-01,6.978702073129317007e-01,6.889244776046815621e-01,6.807142757998498883e-01,6.729459036654680260e-01,6.653151123739827755e-01,6.575970123248412458e-01,6.497258470589983848e-01,6.417139745219287983e-01,6.335658838951487848e-01,6.252938726789225576e-01,6.169124343504716057e-01,6.084343354051030550e-01,5.999079960100642817e-01,5.914259315929587535e-01,5.831150540844640684e-01,5.751024235044812638e-01,5.674858870488281859e-01,5.603419534940554669e-01,5.537192337681601240e-01,5.476314068359771081e-01,5.420703163090369037e-01,5.370058276045440726e-01,5.323944450017188412e-01,5.281948775013173281e-01
3.580586687659253808e+00,1.967417498272406862e+00,8.259702523720295897e-01,7.524676992015142396e-01,7.339561943916105280e-01,7.205125008677664145e-01,7.087375761284883113e-01,6.988928027211038785e-01,6.901890765150788809e-01,6.819825546082082246e-01,6.739607175425096353e-01,6.659192943122326236e-01,6.578015091347246823e-01,6.496700296282913456e-01,6.415404070796644209e-01,6.333885601645095065e-01,6.251819762671626535e-01,6.168714392175183026e-01,6.084310979117169005e-01,5.998936815620349305e-01,5.913416098339752125e-01,5.829083888686255044e-01,5.747528415234525179e-01,5.669999599677201241e-01,5.597419148336925110e-01,5.530265127177791395e-01,5.468707766907716650e-01,5.412620716391588482e-01,5.361620771650550399e-01,5.315234520605826019e-01,5.273004415800549571e-01
