3.752924856882874582e+00,2.523307199663641587e+00,1.066061991244988461e+00,9.533163905250034986e-01,9.277490432617514493e-01,9.108318869218905434e-01,8.962124483281029841e-01,8.838544049817818049e-01,8.730647635522162942e-01,8.630864228990097198e-01,8.534062392234678107e-01,8.437522807551228743e-01,8.340177134376588475e-01,8.241383326895433958e-01,8.140494714168957646e-01,8.037237279954803082e-01,7.931684562002137007e-01,7.823981393524566119e-01,7.714504145295302262e-01,7.604190219768666159e-01,7.494503603974440598e-01,7.387131706783067742e-01,7.283698944716076040e-01,7.185574113665901264e-01,7.093750134498241211e-01,7.008794553535167005e-01,6.930872927430308250e-01,6.859825764708341600e-01,6.795268128736637880e-01,6.736685740953304302e-01,6.683512412081616949e-01
3.750798343634111021e+00,2.618389541332293735e+00,1.153926477794819050e+00,9.679264352265561921e-01,9.332750816955308615e-01,9.134151469869002948e-01,8.979465770457615292e-01,8.852714882685078779e-01,8.740847204219059918e-01,8.637354756854289661e-01,8.538486457001150942e-01,8.440708291048008016e-01,8.340967380369189721e-01,8.238620955292569326e-01,8.135420547834066873e-01,8.032618502513312331e-01,7.929679557890798591e-01,7.825499746054792594e-01,7.719492117618912408e-01,7.611950596324622564e-01,7.504041157667840078e-01,7.397514628145368532e-01,7.294276214930327518e-01,7.196002688763125654e-01,7.103914916453274442e-01,7.018711507921164827e-01,6.940616173043299142e-01,6.869483411276475771e-01,6.804919691306343665e-01,6.746393159748352852e-01,6.693318561050488613e-01
3.751811267766596458e+00,2.511586928294351040e+00,1.065693108267781408e+00,9.517720411228914879e-01,9.259422752067196782e-01,9.086819490613340378e-01,8.940736954976656881e-01,8.816967089618044096e-01,8.705788442559976303e-01,8.601939892205479055e-01,8.502511512631819590e-01,8.404533190109545471e-01,8.306176052324355519e-01,8.207433670939529025e-01,8.108530127486275330e-01,8.008624643844726165e-01,7.906415737944407773e-01,7.801169207385999504e-01,7.693133049762869158e-01,7.583490060864611637e-01,7.474059605807439333e-01,7.366877446412868347e-01,7.263812098845440213e-01,7.166323160864980224e-01,7.075370670998496481e-01,6.991432824550201097e-01,6.914583938321283707e-01,6.844596872888990546e-01,6.781046509995014571e-01,6.723399817277359025e-01,6.671085177992791548e-01
3.752404430419252535e+00,2.519038768547137153e+00,1.069605424023847284e+00,9.531547642232657269e-01,9.264967152450247490e-01,9.085299790921617102e-01,8.934551725767487795e-01,8.808664989788900224e-01,8.698248663182720497e-01,8.597553350158407826e-01,8.502418494789788506e-01,8.408678211251902068e-01,8.313359846526044983e-01,8.215523778665119181e-01,8.115209881486008525e-01,8.012689859997892405e-01,7.908250621529034907e-01,7.802060619763399041e-01,7.694404826419197763e-01,7.586013738588400779e-01,7.478133608938042354e-01,7.372331012825297236e-01,7.270205883702431926e-01,7.173151841785854188e-01,7.082208628527135730e-01,6.998002908395305477e-01,6.920761212173767163e-01,6.850374156203473675e-01,6.786488030832723561e-01,6.728600572985526940e-01,6.676143326918835275e-01
3.750739270444474194e+00,2.492580609227145860e+00,1.046024055936271457e+00,9.484920138442025639e-01,9.247504771465580031e-01,9.079635927166725962e-01,8.934666269082034429e-01,8.812619834605469604e-01,8.704713199570452975e-01,8.603934674494291279e-01,8.505769855300843174e-01,8.407209663942782907e-01,8.307289288568654451e-01,8.206509206449748017e-01,8.105167160991513242e-01,8.003143047893942486e-01,7.900085111731913745e-01,7.795424101030764552e-01,7.688788608784222767e-01,7.580550681817096459e-01,7.471968371536235054e-01,7.364885444398553416e-01,7.261259270890491058e-01,7.162771919261800013e-01,7.070624673757023304e-01,6.985491344973295824e-01,6.907571518681336897e-01,6.836696014398510046e-01,6.772448889019350160e-01,6.714279277536335799e-01,6.661587691027116565e-01
3.752924091890922575e+00,2.570557546934318260e+00,1.113181785269292234e+00,9.608758805207465725e-01,9.292199779849391605e-01,9.098313374212030347e-01,8.943339714664418905e-01,8.811695528009592104e-01,8.692305759153232669e-01,8.581401058760811384e-01,8.475496849393914234e-01,8.371468418196356120e-01,8.268113944150986550e-01,8.164802010478086070e-01,8.060443105921107909e-01,7.953708998926770635e-01,7.843431772532283297e-01,7.729068892890302855e-01,7.611011300594650031e-01,7.490474400131731381e-01,7.369140014398943839e-01,7.248832996020920794e-01,7.131336741584005656e-01,7.018281435578681560e-01,6.911033376589633681e-01,6.810591397978420503e-01,6.717532898544790188e-01,6.632030569610021242e-01,6.553925842530550216e-01,6.482827927164562798e-01,6.418210279917309080e-01
3.750797679925812034e+00,2.567496779657653772e+00,1.110550243018024297e+00,9.623996026722810848e-01,9.309127331573976427e-01,9.118932242735163785e-01,8.964847130386390806e-01,8.834711612633718847e-01,8.717872994702643430e-01,8.607600660998163677e-01,8.500676979692346480e-01,8.395652907945037047e-01,8.291859205610327965e-01,8.188304792254749165e-01,8.083394105139279917e-01,7.975575252115282288e-01,7.863831985616732689e-01,7.747922662831615570e-01,7.628408100670995839e-01,7.506511081209754632e-01,7.383916032361774739e-01,7.262538095965217488e-01,7.144288104509666226e-01,7.030868389182357570e-01,6.923621373044189786e-01,6.823448312893005685e-01,6.730803912221501317e-01,6.645752656748959986e-01,6.568060038414781365e-01,6.497291909488099870e-01,6.432903181204594478e-01
3.751812021329544944e+00,2.571226125126864215e+00,1.096116053767577592e+00,9.571793005181546965e-01,9.277611187617571531e-01,9.096660697908005577e-01,8.944228887573882902e-01,8.809201768254547593e-01,8.686903972300823451e-01,8.574453138865074653e-01,8.468411660156951459e-01,8.365405040435979211e-01,8.262794570050221443e-01,8.158698016602515812e-01,8.051855644093199871e-01,7.941709522942413946e-01,7.828075835619096035e-01,7.710972159922857561e-01,7.590939968880227040e-01,7.469194179667796307e-01,7.347391205667216374e-01,7.227324618440719162e-01,7.110716439881336060e-01,6.999075405033106101e-01,6.893587009746793282e-01,6.795046925857981535e-01,6.703854618582563152e-01,6.620060953581788921e-01,6.543446802880579227e-01,6.473608987517296409e-01,6.410037691645209534e-01
3.752402829759461156e+00,2.601153238074398910e+00,1.128757045394484848e+00,9.635259912023039774e-01,9.299043779254294595e-01,9.095273395738004973e-01,8.932516594568300494e-01,8.798593283426089373e-01,8.682577060951237602e-01,8.576773481047299530e-01,8.475557514714170404e-01,8.375151318429578939e-01,8.273720467653395971e-01,8.170493608214425274e-01,8.064678405811227524e-01,7.955507238387158342e-01,7.842462777538989904e-01,7.725345003408125022e-01,7.604491160389644788e-01,7.480941865392416457e-01,7.356382736472352191e-01,7.232912318915204475e-01,7.112714715126655651e-01,6.997733527274097032e-01,6.889444567660585328e-01,6.788767249820839567e-01,6.696093056151292133e-01,6.611383991647394875e-01,6.534296760811519889e-01,6.464301652768532636e-01,6.400779287921393168e-01
3.750739773275295175e+00,2.539154134367450411e+00,1.078039798580485709e+00,9.549419352083233781e-01,9.273286461830476668e-01,9.095184831634975930e-01,8.942127780399108383e-01,8.811990766859244539e-01,8.697747850531145630e-01,8.591941611119238154e-01,8.489472651887138843e-01,8.386742388545957994e-01,8.282206820849983275e-01,8.176014580835657686e-01,8.068181329415573533e-01,7.958024794692825088e-01,7.844616526751693186e-01,7.727381939249712284e-01,7.606594248875195863e-01,7.483440503383871345e-01,7.359705116768265887e-01,7.237375121421063540e-01,7.118355693078938229e-01,7.004299679071631646e-01,6.896502116527549742e-01,6.795842112206270658e-01,6.702776876701316278e-01,6.617386229027267808e-01,6.539451909312147260e-01,6.468549979677682416e-01,6.404137566730421227e-01
