2.948972772441442292e+00,9.257785848763872005e-01,8.704382161660314532e-01,8.296562672719597353e-01,8.143737892007274493e-01,8.054932765096926017e-01,7.985548189053074397e-01,7.926625689539885666e-01,7.877116761042041171e-01,7.837058488548372948e-01,7.805652708272043938e-01,7.781317648297197964e-01,7.762298064811532505e-01,7.747161625506527871e-01,7.734873864992705128e-01,7.724703440328144488e-01,7.716127882932430904e-01,7.708775482989718153e-01,7.702399913482701477e-01,7.696829049590103722e-01,7.691931749877866098e-01
2.969253310274670987e+00,9.271372306868660429e-01,8.662440364575675344e-01,8.277774639793507028e-01,8.130404732942934087e-01,8.046805130190131106e-01,7.984127803560234771e-01,7.930909846767431048e-01,7.885305221129880193e-01,7.848016236294168557e-01,7.818688582441000179e-01,7.795824076715043294e-01,7.777743222706504644e-01,7.763165820396662475e-01,7.751211080377811147e-01,7.741247093382782607e-01,7.732815934263583824e-01,7.725597006250489729e-01,7.719366024504591417e-01,7.713958520034210897e-01,7.709237811015078323e-01
2.952918258157674725e+00,9.266167004372372062e-01,8.658559876867744087e-01,8.327434056389801942e-01,8.159451189743778254e-01,8.047089914243090725e-01,7.967432704565107215e-01,7.909705411443719303e-01,7.867374958146308161e-01,7.835452303540483276e-01,7.810399678470358875e-01,7.790006626548142687e-01,7.772965625434542503e-01,7.758495390442405881e-01,7.746099843046417854e-01,7.735413180194324889e-01,7.726188600920919081e-01,7.718237192660085677e-01,7.711372171079310389e-01,7.705418917029683845e-01,7.700225927757842204e-01
2.960115929043924954e+00,9.263203918270878079e-01,8.691450793597268465e-01,8.319793231363648012e-01,8.127091037804157203e-01,8.005091654754458164e-01,7.930100856026349732e-01,7.881356408624412557e-01,7.846944182583569516e-01,7.821052155688603680e-01,7.800586596151858343e-01,7.783771114103980038e-01,7.769556021194282680e-01,7.757297388850870057e-01,7.746557841235611752e-01,7.737055528424244821e-01,7.728586601275705403e-01,7.721020845202023475e-01,7.714243835902352409e-01,7.708152421334483195e-01,7.702679260863359856e-01
3.011503989698343986e+00,9.269473936541576808e-01,8.596437229082041220e-01,8.253269896392244620e-01,8.099799043333376636e-01,7.993071087889077608e-01,7.915266764786267339e-01,7.860320751433454989e-01,7.821234960413981918e-01,7.792995058632277150e-01,7.771717087537758362e-01,7.755144294990998777e-01,7.741892827632514962e-01,7.731088794267516606e-01,7.722175098917629654e-01,7.714755674912296968e-01,7.708525112699261550e-01,7.703242689442999502e-01,7.698727232474283921e-01,7.694829228025675816e-01,7.691427863532277476e-01
4.159047190604047373e+00,9.358442729868652332e-01,8.402119118533892816e-01,7.874012669480027204e-01,7.613675010542662047e-01,7.461287506195780628e-01,7.361199047171077536e-01,7.290492877174912234e-01,7.237577196181118611e-01,7.196294984052732380e-01,7.163109619563085007e-01,7.135823099283530313e-01,7.112981586654417709e-01,7.093576727470883858e-01,7.076885491491746727e-01,7.062373143061982939e-01,7.049633141542237524e-01,7.038350100542458687e-01,7.028277180474431507e-01,7.019220349258908920e-01,7.011026988856737807e-01
4.125883738404729328e+00,9.363784417372290614e-01,8.409374057343096398e-01,7.890791132520383888e-01,7.633301239395303694e-01,7.477879210956216438e-01,7.372453896067395762e-01,7.296643125984637601e-01,7.240075396253358164e-01,7.196520913761556004e-01,7.161995634606691530e-01,7.133947493969052811e-01,7.110702859032468348e-01,7.091108548855733495e-01,7.074343713935491440e-01,7.059811062438846596e-01,7.047066179624932314e-01,7.035778414001886416e-01,7.025699635897757478e-01,7.016637682012699662e-01,7.008439680848882469e-01
4.107860243320364368e+00,9.365593535666791869e-01,8.440043774455910919e-01,7.904544345516441028e-01,7.621493325990412737e-01,7.455708302127492804e-01,7.351441674310610352e-01,7.280798598615948469e-01,7.229424328210724005e-01,7.189918930953207443e-01,7.158317783201252338e-01,7.132333344019740062e-01,7.110541737635366344e-01,7.091971737803403064e-01,7.075933608800522023e-01,7.061926356695095164e-01,7.049578681621155862e-01,7.038606576905048762e-01,7.028785804834513096e-01,7.019936158169691742e-01,7.011912278527295816e-01
4.147292338190718297e+00,9.382636793951750764e-01,8.435518643992703236e-01,7.893439944946212261e-01,7.627515020404584956e-01,7.471627756717098556e-01,7.369080442826086985e-01,7.296343320535045862e-01,7.241988113260940940e-01,7.199702608737023057e-01,7.165752168486309026e-01,7.137837613569275597e-01,7.114454979991888806e-01,7.094560880705895745e-01,7.077410476651865290e-01,7.062462621952544373e-01,7.049319723585483199e-01,7.037674252123192753e-01,7.027282278828329565e-01,7.017946292003136577e-01,7.009504503299368583e-01
4.096623885032029122e+00,9.395256081325912279e-01,8.467241180815865409e-01,7.915512403637731120e-01,7.629889468661924523e-01,7.464738023127185373e-01,7.359940488073646314e-01,7.287727243989294834e-01,7.234199343655448589e-01,7.192443539491876203e-01,7.158756950240938721e-01,7.130944855912995095e-01,7.107593256800699422e-01,7.087746747726610952e-01,7.070718577021186668e-01,7.055988658097859245e-01,7.043147659109676439e-01,7.031869403286974407e-01,7.021894133672227367e-01,7.013013033392332396e-01,7.005055765885328523e-01
